timestep,x,y,yaw,velocity
23.039981,5.725563,8.859170,-3.057143,1.071794
23.101206,5.661485,8.853746,-3.057143,1.071794
23.163982,5.597406,8.848321,-3.057143,1.071794
23.227985,5.522627,8.842268,-3.059616,1.071794
23.291982,5.458356,8.841660,-3.090153,1.071794
23.356221,5.383804,8.849818,3.126514,1.071794
23.419983,5.320320,8.860070,3.078474,1.071794
23.483981,5.256460,8.867548,3.064825,1.071794
23.547983,5.181674,8.873539,3.064540,1.071794
23.616189,5.106872,8.879321,3.064535,1.071794
23.683192,5.042755,8.884272,3.064534,1.071794
23.743993,4.978638,8.889223,3.064534,1.071794
23.807982,4.903835,8.894998,3.064534,1.071794
23.871984,4.839679,8.899344,3.069569,1.071794
23.936187,4.764746,8.897267,3.115655,1.071794
23.999980,4.701050,8.888514,-3.109265,1.071794
24.063984,4.638022,8.875800,-3.050641,1.071794
24.127985,4.565584,8.856322,-2.982325,1.071794
24.191983,4.504546,8.836087,-2.927150,1.071794
24.256193,4.432781,8.814266,-2.901375,1.071794
24.319984,4.370412,8.798595,-2.900795,1.071794
24.384149,4.307965,8.783240,-2.900780,1.071794
24.448118,4.235104,8.765346,-2.900779,1.071794
24.512175,4.172652,8.750009,-2.900779,1.071794
24.576168,4.099230,8.734725,-2.919533,1.071794
24.639979,4.035203,8.729122,-2.971167,1.071794
24.703978,3.970905,8.728639,-3.028217,1.071794
24.767975,3.895901,8.727459,-3.060974,1.071794
24.831999,3.831755,8.722926,-3.062259,1.071794
24.896342,3.756963,8.717012,-3.062286,1.071794
24.959984,3.692857,8.711919,-3.062287,1.071794
25.023983,3.628751,8.706824,-3.062287,1.071794
25.088129,3.553962,8.700880,-3.062287,1.071794
25.151977,3.489856,8.695786,-3.062287,1.071794
25.216180,3.415066,8.689842,-3.062287,1.071794
25.279977,3.350961,8.684747,-3.062287,1.071794
25.344081,3.286855,8.679653,-3.062287,1.071794
25.407988,3.212059,8.673797,-3.063155,1.071794
25.476234,3.137088,8.672858,-3.095296,1.071794
25.543202,3.073176,8.679786,3.131036,1.071794
25.603995,3.009881,8.691101,3.072433,1.071794
25.669190,2.937036,8.708995,3.004118,1.071794
25.731980,2.875572,8.727895,2.948943,1.071794
25.796164,2.803348,8.748147,2.923168,1.071794
25.860223,2.740653,8.762455,2.922589,1.071794
25.923976,2.677885,8.776445,2.922573,1.071794
25.989254,2.604633,8.792661,2.923441,1.071794
26.051988,2.541193,8.803015,2.947941,1.071794
26.116204,2.466269,8.806071,3.012434,1.071794
26.179983,2.402007,8.803834,3.069553,1.071794
26.243982,2.337737,8.801864,3.100694,1.071794
26.307980,2.262740,8.803789,3.103598,1.071794
26.372000,2.198478,8.806200,3.103624,1.071794
26.440013,2.123506,8.809046,3.103625,1.071794
26.503980,2.059245,8.811487,3.103625,1.071794
26.567983,1.984273,8.814335,3.103625,1.071794
26.631983,1.920012,8.816776,3.103625,1.071794
26.692189,1.855751,8.819217,3.103625,1.071794
26.756208,1.780779,8.822065,3.103625,1.071794
26.819981,1.716518,8.824506,3.103625,1.071794
26.884028,1.652256,8.826947,3.103625,1.071794
26.948067,1.577261,8.827126,3.122379,1.071794
27.011997,1.513418,8.819716,-3.109172,1.071794
27.076231,1.439858,8.805003,-3.044420,1.071794
27.139977,1.376636,8.793281,-3.019365,1.071794
27.203976,1.312892,8.784799,-3.018080,1.071794
27.269186,1.238442,8.775523,-3.018053,1.071794
27.331989,1.174625,8.767598,-3.018052,1.071794
27.396199,1.100054,8.759449,-3.026645,1.071794
27.460232,1.035791,8.758869,-3.069173,1.071794
27.523978,0.971740,8.764500,-3.125953,1.071794
27.587979,0.896978,8.770635,3.124484,1.071794
27.651980,0.832696,8.772382,3.123199,1.071794
27.716186,0.757683,8.773794,3.123172,1.071794
27.779977,0.693386,8.774980,3.123171,1.071794
27.843996,0.629090,8.776164,3.123171,1.071794
27.910186,0.554077,8.777546,3.123171,1.071794
27.971977,0.489780,8.778731,3.123171,1.071794
28.037422,0.414767,8.780113,3.123171,1.071794
28.099978,0.350470,8.781297,3.123171,1.071794
28.164198,0.286174,8.782482,3.123171,1.071794
28.228751,0.211161,8.783864,3.123171,1.071794
28.291975,0.146864,8.785049,3.123171,1.071794
28.356180,0.071851,8.786431,3.123171,1.071794
28.419980,0.007554,8.787615,3.123171,1.071794
28.483979,-0.056742,8.788800,3.123171,1.071794
28.547977,-0.132899,8.790203,3.123171,1.102765
28.611979,-0.199661,8.791433,3.123171,1.122081
28.676157,-0.278800,8.792891,3.123171,1.138520
28.739976,-0.347422,8.794155,3.123171,1.148774
28.803984,-0.416577,8.795429,3.123171,1.156428
28.867977,-0.497754,8.796925,3.123171,1.162943
28.931977,-0.567646,8.798213,3.123171,1.167006
28.996170,-0.649451,8.799720,3.123171,1.170464
29.059978,-0.719734,8.801015,3.123171,1.172621
29.123976,-0.790130,8.802312,3.123171,1.174231
29.187978,-0.872363,8.803827,3.123171,1.175602
29.254186,-0.942914,8.805127,3.123171,1.176456
29.316172,-1.025279,8.806644,3.123171,1.177184
29.379984,-1.095912,8.807945,3.123171,1.177638
29.444102,-1.166569,8.809247,3.123171,1.177976
29.508104,-1.249024,8.810766,3.123171,1.178265
29.572000,-1.319714,8.812069,3.123171,1.178444
29.636231,-1.402196,8.813588,3.123171,1.178597
29.699989,-1.472903,8.814891,3.123171,1.178693
29.767987,-1.555401,8.816411,3.123171,1.178774
29.831985,-1.626117,8.817714,3.123171,1.178825
29.904003,-1.708622,8.819234,3.123171,1.178868
29.967978,-1.791130,8.820754,3.123171,1.178898
30.031985,-1.861853,8.822057,3.123171,1.178918
30.096191,-1.944363,8.823577,3.123171,1.178934
30.159987,-2.015088,8.824880,3.123171,1.178944
30.220025,-2.085813,8.826183,3.123171,1.178952
30.285558,-2.156538,8.827486,3.123171,1.178957
30.349206,-2.238921,8.831811,3.103116,1.178962
30.411984,-2.308597,8.843777,3.046945,1.178965
30.479408,-2.389073,8.862050,2.995397,1.178968
30.539982,-2.458729,8.874339,2.988912,1.178969
30.603977,-2.528625,8.885218,2.988792,1.178970
30.667977,-2.610190,8.897788,2.988785,1.178971
30.731977,-2.680106,8.908544,2.988915,1.178972
30.796162,-2.762141,8.917161,3.015990,1.178973
30.859988,-2.832835,8.915949,3.075581,1.178973
30.923974,-2.903359,8.910448,3.128617,1.178973
30.989186,-2.985812,8.907318,-3.138782,1.178973
31.051977,-3.056549,8.906924,-3.138568,1.178973
31.116160,-3.139077,8.906661,-3.138557,1.178974
31.179977,-3.209815,8.906446,-3.138557,1.178974
31.243975,-3.280553,8.906231,-3.138557,1.178974
31.307977,-3.363081,8.905981,-3.138557,1.178974
31.371976,-3.433819,8.905766,-3.138557,1.178974
31.436227,-3.516347,8.905515,-3.138557,1.178974
31.499985,-3.587085,8.905300,-3.138557,1.178974
31.563989,-3.657823,8.905086,-3.138557,1.178974
31.627985,-3.740351,8.904835,-3.138557,1.178974
31.692186,-3.811089,8.904620,-3.138557,1.178974
31.756613,-3.893616,8.904370,-3.138557,1.178974
31.820253,-3.964355,8.904155,-3.138557,1.178974
31.883986,-4.035093,8.903940,-3.138557,1.178974
31.948000,-4.117620,8.903690,-3.138557,1.178974
32.012090,-4.188359,8.903475,-3.138557,1.178974
32.076342,-4.270886,8.903224,-3.138557,1.178974
32.139985,-4.341624,8.903010,-3.138557,1.178974
32.203981,-4.412363,8.902795,-3.138557,1.178974
32.267986,-4.494890,8.902544,-3.138557,1.178974
32.331986,-4.565628,8.902330,-3.138557,1.178974
32.396489,-4.648156,8.902079,-3.138557,1.178974
32.460158,-4.718894,8.901864,-3.138557,1.178974
32.524183,-4.789632,8.901649,-3.138557,1.178974
32.588061,-4.872160,8.901399,-3.138557,1.178974
32.652044,-4.942898,8.901184,-3.138557,1.178974
32.717664,-5.025426,8.900934,-3.138557,1.178974
32.779982,-5.096164,8.900719,-3.138557,1.178974
32.843975,-5.166902,8.900504,-3.138557,1.178974
32.919978,-5.249430,8.900253,-3.138557,1.178974
32.983974,-5.320168,8.900039,-3.138557,1.178974
33.047978,-5.402696,8.899788,-3.138557,1.178974
33.111977,-5.473434,8.899573,-3.138557,1.178974
33.176144,-5.555962,8.899323,-3.138557,1.178974
33.239977,-5.626700,8.899108,-3.138557,1.178974
33.303974,-5.697438,8.898893,-3.138557,1.178974
33.367976,-5.779966,8.898643,-3.138557,1.178974
33.432133,-5.850704,8.898428,-3.138557,1.178974
33.496153,-5.933232,8.898177,-3.138557,1.178974
33.560215,-6.003970,8.897963,-3.138557,1.178974
33.627978,-6.086498,8.897712,-3.138557,1.178974
33.691979,-6.157236,8.897497,-3.138557,1.178974
33.757397,-6.239764,8.897247,-3.138557,1.178974
33.816508,-6.310502,8.897032,-3.138557,1.178974
33.880727,-6.381240,8.896817,-3.138557,1.178974
33.943985,-6.451978,8.896602,-3.138557,1.178974
34.007976,-6.534506,8.896352,-3.138557,1.178974
34.071976,-6.605244,8.896137,-3.138557,1.178974
34.136139,-6.687772,8.895886,-3.138557,1.178974
34.199975,-6.758510,8.895672,-3.138557,1.178974
34.263976,-6.829248,8.895457,-3.138557,1.178974
34.327986,-6.911776,8.895206,-3.138557,1.178974
34.391983,-6.982514,8.894992,-3.138557,1.178974
34.456251,-7.065041,8.894741,-3.138557,1.178974
34.519997,-7.135780,8.894526,-3.138557,1.178974
