timestep,x,y,yaw,velocity
1.329182,0.000000,0.000000,0.000000,0.000000
1.331973,0.000000,0.000000,0.000000,0.000000
1.335983,0.000000,0.000000,0.000000,0.000000
1.339976,0.000000,0.000000,0.000000,0.000000
1.343975,0.000000,0.000000,0.000000,0.000000
1.347982,0.000000,0.000000,0.000000,0.000000
1.351994,0.000000,0.000000,0.000000,0.000000
1.355987,0.000000,0.000000,0.000000,0.000000
1.359974,0.000000,0.000000,0.000000,0.000000
1.363974,0.000000,0.000000,0.000000,0.000000
1.371183,0.000000,0.000000,0.000000,0.000000
1.371975,0.000000,0.000000,0.000000,0.000000
1.375984,0.000000,0.000000,0.000000,0.000000
1.379979,0.000000,0.000000,0.000000,0.000000
1.383978,0.000000,0.000000,0.000000,0.000000
1.387977,0.000000,0.000000,0.000000,0.000000
1.391978,0.000000,0.000000,0.000000,0.000000
1.395985,0.000000,0.000000,0.000000,0.000000
1.399977,0.000000,0.000000,0.000000,0.000000
1.403985,0.000000,0.000000,0.000000,0.000000
1.407976,0.000000,0.000000,0.000000,0.000000
1.411977,0.000000,0.000000,0.000000,0.000000
1.416008,0.000000,0.000000,0.000000,0.000000
1.419980,0.000000,0.000000,0.000000,0.000000
1.424296,0.000000,0.000000,0.000000,0.000000
1.428026,0.000000,0.000000,0.000000,0.000000
1.432032,0.000000,0.000000,0.000000,0.000000
1.436072,0.000000,0.000000,0.000000,0.000000
1.440049,0.000000,0.000000,0.000000,0.000000
1.444035,0.000000,0.000000,0.000000,0.000000
1.448025,0.000000,0.000000,0.000000,0.000000
1.452035,0.000000,0.000000,0.000000,0.000000
1.456052,0.000000,0.000000,0.000000,0.000000
1.460231,0.000000,0.000000,0.000000,0.000000
1.464106,0.000000,0.000000,0.000000,0.000000
1.468140,0.000000,0.000000,0.000000,0.000000
1.472084,0.000000,0.000000,0.000000,0.000000
1.476216,0.000000,0.000000,0.000000,0.000000
1.480098,0.000000,0.000000,0.000000,0.000000
1.484137,0.000000,0.000000,0.000000,0.000000
1.488089,0.000000,0.000000,0.000000,0.000000
1.492144,0.000000,0.000000,0.000000,0.000000
1.499286,0.000000,0.000000,0.000000,0.000000
1.499979,0.000000,0.000000,0.000000,0.000000
1.503978,0.000000,0.000000,0.000000,0.000000
1.509050,0.000000,0.000000,0.000000,0.000000
1.511992,0.000000,0.000000,0.000000,0.000000
1.515989,0.000000,0.000000,0.000000,0.000000
1.519977,0.000000,0.000000,0.000000,0.000000
1.523975,0.000000,0.000000,0.000000,0.000000
1.527992,0.000000,0.000000,0.000000,0.000000
1.532016,0.000000,0.000000,0.000000,0.000000
1.536003,0.000000,0.000000,0.000000,0.000000
1.539979,0.000000,0.000000,0.000000,0.000000
1.543977,0.000000,0.000000,0.000000,0.000000
1.548429,0.000000,0.000000,0.000000,0.000000
1.551986,0.000000,0.000000,0.000000,0.000000
1.556007,0.000000,0.000000,0.000000,0.000000
1.563208,0.000000,0.000000,0.000000,0.000000
1.563982,0.000000,0.000000,0.000000,0.000000
1.567987,0.000000,0.000000,0.000000,0.000000
1.571988,0.000000,0.000000,0.000000,0.000000
1.576021,0.000000,0.000000,0.000000,0.000000
1.579984,0.000000,0.000000,0.000000,0.000000
1.583985,0.000000,0.000000,0.000000,0.000000
